GeneID	GSM7992864	GSM7992865	GSM7992866	GSM7992867	GSM7992868	GSM7992869	GSM7992870	GSM7992871	GSM7992872	GSM7992873	GSM7992874	GSM7992875
107987288	0	0	0	0	0	0	0	0	0	0	0	0
107987289	0	0	0	0	0	0	0	1	0	0	0	0
102724701	354	87	296	63	310	155	95	87	65	45	66	77
105379491	0	0	0	0	0	1	0	0	0	0	0	0
102724843	329	77	272	56	293	148	86	86	57	44	63	67
105379493	19	6	27	7	26	25	4	8	10	2	6	5
107987290	7	10	8	5	7	12	21	25	9	18	17	17
102724560	1846	2359	1427	1641	1006	1420	587	568	420	657	1001	584
102724594	1293	633	1089	391	959	938	690	632	595	434	694	697
106780825	0	0	0	0	0	2	0	0	0	0	0	0
102724652	0	0	0	0	0	0	0	0	0	1	0	0
105379497	0	0	0	0	0	0	0	0	0	0	0	0
110091777	0	0	0	0	0	0	0	0	0	0	0	0
102466252	0	0	0	0	0	0	0	0	0	0	0	0
105379499	25	9	35	9	31	27	7	8	11	6	8	9
105379501	0	0	0	0	0	0	0	0	0	0	0	0
105379502	0	0	0	0	0	0	0	0	0	0	0	0
105379503	0	0	0	0	0	0	0	0	0	0	0	0
102724951	282	70	237	45	248	113	78	75	50	39	50	58
107987308	2	1	1	1	1	1	1	0	1	2	1	0
102723360	297	74	237	50	265	121	91	77	49	40	61	61
102723553	170	98	122	77	123	100	239	223	88	118	178	118
102723451	5	2	5	2	5	2	13	6	6	5	8	4
105379504	1	2	2	1	2	1	3	6	2	1	6	1
102723475	2	1	0	0	0	0	18	21	25	0	1	3
105379505	0	0	0	0	0	0	0	0	0	0	0	0
102465433	0	0	0	0	0	0	0	0	0	0	0	0
109864279	23092	9395	14790	7546	17670	15144	23035	16928	14670	12002	20945	15604
100500862	3	1	2	1	3	1	1	1	2	1	1	2
109864280	5607	2034	2553	1587	3051	3347	6327	4225	2828	2742	6046	2906
109864281	40	14	34	18	26	25	47	20	26	28	37	31
109864282	17064	7214	11875	5853	14281	11546	16498	12590	11601	9124	14696	12410
105379506	25	22	20	14	16	16	12	14	8	6	14	8
107987293	12	6	11	4	11	4	2	3	1	2	2	2
102723570	1	1	1	1	1	1	1	1	1	2	2	2
103504727	0	0	0	0	0	0	0	0	0	0	0	0
103504739	0	0	0	0	0	0	0	1	0	0	0	0
109910379	21726	8759	13652	7125	16386	14169	21501	15864	13859	11334	19350	14415
109910380	5607	2018	2552	1584	3050	3334	6292	4228	2824	2745	5646	2918
109910381	38	15	35	19	26	27	44	22	28	27	39	34
109910382	15690	6588	10747	5431	13002	10582	15003	11519	10791	8456	13495	11200
112268284	2477	1036	1668	855	1831	1537	2232	1675	1732	1284	2049	1711
105379508	27	24	22	14	18	17	13	16	9	8	15	9
102723584	1	1	1	1	1	1	1	1	1	2	2	2
103504733	0	0	0	0	0	0	0	1	0	0	0	0
106631777	23760	9690	15398	7814	18190	15458	23717	17439	15077	12389	21124	16153
113218488	0	0	0	0	0	0	0	0	0	0	0	0
106631781	5561	2021	2560	1600	3033	3305	6217	4164	2790	2727	5588	2890
106632260	39	14	30	18	27	24	44	21	24	27	38	28
106632264	17805	7530	12508	6111	14827	11910	17309	13167	12069	9537	15341	13007
105379507	25	22	21	14	16	16	14	16	9	8	14	9
107987294	13	6	11	4	11	4	2	3	2	3	3	2
102723603	1	1	1	1	2	1	1	1	1	3	1	3
105372730	0	0	1	0	0	1	0	0	0	0	0	0
103504731	7	2	4	1	4	2	1	1	3	2	2	4
113218501	0	0	0	0	0	0	0	0	0	0	0	0
101927615	0	0	1	0	0	0	0	0	0	0	0	0
100132288	31	2	27	1	38	3	32	21	12	12	19	30
101930100	6	2	3	1	6	2	4	2	0	2	5	2
101927345	1	0	0	1	1	1	0	1	2	1	2	7
105379511	0	0	0	0	0	0	0	0	0	0	0	0
105379514	0	0	0	0	0	0	0	0	0	0	0	0
105379513	0	0	0	0	0	0	0	0	0	0	0	0
441058	0	0	0	0	0	0	0	0	0	0	0	0
105372734	0	0	0	0	0	0	0	0	0	0	0	0
105372733	24	15	13	5	28	20	16	16	3	17	17	12
85319	5	3	3	2	2	6	3	5	4	2	2	5
105378260	6	5	3	3	5	4	2	4	4	1	4	4
7179	0	0	1	0	0	0	0	2	0	0	0	0
149992	0	0	0	0	0	0	0	0	0	0	0	0
100423018	0	0	0	0	0	0	0	0	0	0	0	0
102724188	0	0	0	0	0	0	0	0	0	0	0	0
317754	0	0	0	0	0	0	0	0	0	0	0	0
100423008	0	0	0	0	0	0	0	0	0	0	0	0
107985482	0	0	0	0	0	0	0	0	0	0	0	0
112268283	0	0	0	0	0	0	0	0	0	0	0	0
103504736	0	0	0	0	0	0	0	0	0	0	0	0
54055	0	0	0	0	0	0	0	0	0	0	0	0
110091776	0	0	0	0	0	0	0	0	0	0	0	1
391267	0	0	0	0	0	0	0	0	0	1	0	0
105377134	5	2	5	0	1	5	0	3	5	1	5	5
149998	0	2	0	0	0	0	0	0	2	0	0	1
54033	3	0	0	0	0	3	2	1	1	1	8	0
150000	0	0	0	0	0	0	0	0	0	0	0	0
6782	2308	2213	1817	1041	2295	1950	2396	2194	1452	1631	2105	1513
105369304	3	2	0	0	3	2	3	5	0	1	3	4
64092	0	2	0	2	0	1	4	8	3	1	0	1
100874190	0	0	0	0	0	0	1	0	0	0	0	0
388813	0	0	0	0	0	0	0	0	0	0	0	0
105372738	0	0	0	0	1	0	0	0	0	0	0	0
107987295	35	45	27	25	38	48	159	138	40	67	68	54
8204	1448	907	1110	710	1245	1685	911	813	606	480	676	738
107985483	0	0	0	0	0	0	0	0	0	0	0	0
105369292	0	0	0	0	0	0	0	0	0	0	0	0
101927745	0	0	0	0	0	0	0	2	0	0	1	0
105369302	0	0	0	0	0	0	0	0	0	0	0	0
29761	2315	1618	1813	1089	2077	1681	1560	1480	871	1143	1528	933
112268281	0	0	0	0	0	0	0	0	0	0	0	0
388815	24	7	4	2	4	3	11	12	14	5	6	13
109617014	0	0	0	0	0	0	0	0	0	0	0	0
112268282	0	0	0	0	0	0	0	0	0	0	0	0
407055	0	0	0	0	0	0	0	0	0	0	0	0
406885	0	0	1	0	0	0	0	0	0	0	0	0
406912	0	0	0	0	0	0	0	0	0	0	0	0
105372740	0	0	0	0	0	0	0	0	0	0	0	0
107985511	0	0	0	0	0	0	0	0	0	0	0	0
100505929	0	0	0	0	0	0	0	0	0	0	0	0
100189284	3	1	0	0	1	0	1	0	0	1	0	1
1525	436	223	247	156	287	304	270	285	216	220	274	213
10950	658	462	544	304	599	561	612	636	399	409	546	335
110806272	83	52	55	27	37	46	108	82	41	46	95	44
105372741	0	0	0	0	0	0	0	0	0	0	0	0
246312	3	2	1	0	3	4	1	0	1	2	1	1
54149	293	193	211	91	236	225	188	186	129	137	137	121
140578	1	2	2	1	0	0	21	21	29	2	6	2
54075	0	0	0	0	0	0	0	0	0	0	0	0
107987296	0	0	0	0	0	0	0	0	0	0	0	0
5651	0	0	0	0	0	0	2	0	0	0	0	0
101927797	0	0	0	0	0	0	0	0	0	0	0	0
100422920	0	0	0	0	0	0	0	0	0	0	0	0
107985490	0	0	0	0	0	0	0	0	0	0	0	0
105372746	0	0	0	0	0	0	0	0	0	0	0	0
105372745	0	0	0	0	0	0	0	0	0	0	0	0
111216285	0	0	0	0	0	0	0	0	0	0	0	0
387486	0	0	0	0	0	0	0	0	0	0	0	0
4685	1648	1725	1551	1269	2118	1319	819	799	516	575	765	472
378828	0	0	0	0	0	0	0	0	0	0	0	0
101927821	0	0	0	0	0	0	0	0	0	0	0	0
101927843	0	0	0	0	0	0	0	0	0	0	0	0
54143	0	0	0	0	0	0	0	0	0	0	0	0
107985508	0	0	0	0	0	0	0	0	0	0	0	0
107985509	0	0	0	0	0	0	0	0	0	0	0	0
107985494	0	0	0	0	0	0	0	0	0	0	0	0
102466967	0	0	0	0	0	0	0	0	0	0	0	0
266917	0	0	0	0	0	0	0	0	0	0	0	0
105372747	0	0	0	0	0	0	0	0	0	0	0	0
107985512	0	0	0	0	0	0	0	0	0	0	0	0
105372749	0	0	0	0	0	0	0	0	0	0	0	0
105372750	0	0	0	0	0	0	0	0	0	0	0	0
101927869	0	0	0	0	0	0	0	0	0	0	0	0
105372751	0	0	0	0	0	0	0	0	0	0	0	0
339622	0	0	0	0	0	0	0	0	0	0	0	0
107985516	0	0	0	0	0	0	0	0	0	0	0	0
54072	0	0	0	0	0	0	0	0	0	0	1	0
105372753	0	0	0	0	0	0	0	2	1	0	0	1
114614	21	6	21	5	24	10	7	6	8	9	11	20
406947	2	1	1	1	0	0	0	1	2	0	1	1
282566	4	2	5	0	2	2	0	0	0	4	3	2
54148	671	435	577	289	596	676	497	459	341	339	482	422
58494	24	24	1	1	2	7	72	84	37	37	45	46
522	1950	1176	1452	746	1482	1350	1753	1666	959	1223	1712	1364
2551	1233	634	917	343	1095	893	1010	968	558	620	826	781
105372757	0	0	0	0	0	0	0	0	0	0	0	0
105372756	0	0	0	0	0	0	0	0	0	0	0	0
351	35136	25639	28245	17615	29187	27816	77682	74010	35511	26327	39040	26115
100996571	4	0	1	0	1	1	5	2	1	1	6	1
105372758	0	0	0	0	0	0	0	0	0	0	0	0
107985474	3	0	8	2	2	6	10	8	5	3	5	2
116159	19	4	2	1	1	2	105	99	39	12	25	14
9510	1733	2226	1351	1755	1951	3296	3754	3888	2490	1490	2235	2208
105372760	0	0	0	0	0	0	0	0	0	0	0	1
11096	28	43	25	27	32	12	479	513	232	182	238	233
100616243	0	0	0	0	0	0	0	0	0	0	0	0
112268279	1	1	1	1	0	0	4	9	4	3	3	4
112268280	2	0	1	0	0	0	1	4	2	0	2	0
102724355	0	0	0	0	0	0	2	0	0	0	1	0
105372759	0	0	0	0	0	0	0	2	0	0	0	0
105372762	0	1	0	0	0	0	0	0	0	0	1	0
105372763	0	0	0	0	0	0	0	0	0	0	0	0
54088	0	0	0	0	0	0	0	0	0	0	0	0
246705	0	0	0	0	0	0	0	0	0	0	0	0
284825	0	0	0	0	0	0	0	0	0	0	0	0
101927973	0	0	0	0	0	0	3	0	1	1	0	1
102724420	0	0	0	0	0	0	0	0	0	0	0	0
105372764	0	0	0	0	0	0	0	0	0	0	0	0
29104	346	201	311	140	342	284	346	305	186	263	362	293
118421	0	0	0	0	0	0	0	0	0	0	0	0
26046	1683	1073	1460	705	1813	1674	1469	1412	1004	895	1162	1304
105372766	2	0	0	1	1	0	0	0	0	0	0	0
10069	741	376	590	271	668	575	381	320	202	257	388	312
10600	1519	789	1294	586	1472	1279	958	905	833	718	1001	955
10694	7247	4570	5635	3070	6051	7019	5440	5042	4039	4408	6438	5580
56911	360	310	96	187	89	260	233	181	266	858	1310	912
105372767	1	4	3	1	0	4	1	1	0	3	2	4
193629	1	0	1	0	0	1	0	1	1	4	2	3
105369299	6	2	4	1	4	4	1	3	0	7	2	5
571	2194	2149	1629	1153	1605	1687	2028	1933	1120	3368	4526	2821
100874322	1	0	1	0	0	2	0	0	1	0	0	2
107985486	1	2	0	0	1	4	0	1	0	0	0	0
105372770	0	0	0	0	0	0	0	0	0	0	0	0
54147	0	0	0	0	0	0	0	0	0	0	0	0
2897	2	2	5	3	6	3	3	4	2	0	3	4
105372768	2	1	3	2	2	3	0	0	1	2	5	2
100379661	6	1	3	0	0	1	5	3	1	4	6	5
642976	0	0	2	0	0	0	0	0	0	0	0	1
26285	0	0	0	0	0	0	0	0	0	0	0	0
266919	0	0	0	0	0	0	0	0	0	0	0	0
9073	0	0	0	0	0	0	0	0	0	0	0	0
643803	0	0	0	0	0	0	0	0	0	0	0	0
100131902	0	0	0	0	0	0	0	0	0	0	0	0
388818	0	0	0	0	0	0	0	0	0	0	0	0
643812	0	0	0	0	0	0	0	0	0	0	0	0
337963	0	0	0	0	0	0	0	0	0	0	0	0
337959	0	0	0	0	0	0	0	0	0	0	0	0
100422891	0	0	0	0	0	0	0	0	0	0	0	0
105372772	0	0	0	0	0	0	0	0	0	0	0	0
140258	0	0	0	0	0	0	0	0	0	0	0	0
337960	0	0	0	0	0	0	0	0	0	0	0	0
284827	0	0	0	0	0	0	0	0	0	0	0	0
254950	0	0	0	0	0	0	0	0	0	0	0	0
337882	0	0	0	0	0	0	0	0	0	0	0	0
337969	0	0	0	0	0	0	0	0	0	0	0	0
337970	0	0	0	0	0	0	0	0	0	0	0	0
337971	0	0	0	0	0	0	0	0	0	0	0	0
337972	0	0	0	0	0	0	0	0	0	0	0	0
337973	0	0	0	0	0	0	0	0	0	0	0	0
337974	0	0	0	0	0	0	0	0	0	0	0	0
100288287	0	0	0	0	0	0	0	0	0	0	0	0
337968	0	0	0	0	0	0	0	0	0	0	0	0
337967	0	0	0	0	0	0	0	0	0	0	0	0
337979	0	0	0	0	0	0	0	0	0	0	0	0
337966	0	0	0	0	0	0	0	0	0	0	0	0
337975	0	0	0	0	0	0	0	0	0	0	0	0
100151643	0	0	0	0	0	0	0	0	0	0	0	0
337976	0	0	0	0	0	0	0	0	0	0	0	0
337985	0	0	0	0	0	0	0	0	0	0	0	0
105372773	0	0	0	0	0	0	0	0	0	0	0	0
100288323	0	0	0	0	0	0	0	0	0	0	0	0
337978	0	0	0	0	0	0	0	0	0	0	0	0
337977	0	0	0	0	0	0	0	0	0	0	0	0
337879	0	0	0	0	0	0	0	0	0	0	0	0
337878	0	0	0	0	0	0	0	0	0	0	0	0
337880	0	0	0	0	0	0	0	0	0	0	0	0
105372776	0	0	0	0	0	0	0	0	0	0	0	0
105372775	0	0	0	0	0	0	0	0	0	0	0	0
105372774	0	0	0	0	0	0	0	0	0	0	0	0
728299	0	0	0	0	0	0	0	0	0	0	0	0
7074	839	470	743	377	950	971	513	490	307	418	680	586
107985487	14	8	10	8	13	17	8	8	5	6	11	9
105372777	0	0	0	0	0	0	0	0	0	0	0	0
150051	10	1	3	0	3	2	3	3	2	4	2	0
107985488	0	0	0	0	0	0	0	0	0	0	0	0
102724449	0	1	2	0	0	0	0	1	0	0	1	0
6647	4301	2464	3132	1548	3220	3232	3828	3673	2103	2804	4440	3144
57466	1611	844	1304	558	1188	1240	1097	1045	693	734	1078	997
30811	1	2	0	0	0	1	102	73	112	27	51	40
100551499	0	0	0	0	1	0	0	0	1	0	0	0
54069	524	136	376	111	360	370	205	180	190	83	150	190
56246	53	32	46	28	54	61	31	31	35	26	40	51
105372779	1	1	2	0	2	1	0	2	0	0	1	1
9875	2091	1176	1889	918	1746	2510	1200	1104	946	1050	1541	2040
677846	1	0	0	0	0	0	0	0	0	0	0	0
84996	96	41	92	21	51	52	7	7	0	3	6	3
59271	147	60	98	45	118	82	29	23	3	28	33	29
110091775	351	155	264	111	255	230	181	164	144	189	288	210
140290	2	1	1	1	0	1	4	4	1	3	4	1
105372782	0	0	0	0	0	0	3	1	1	0	2	0
56683	650	278	489	204	566	450	346	331	264	328	511	421
8867	623	336	589	264	663	671	475	386	329	247	393	503
100506215	28	18	33	13	34	32	18	23	11	16	16	29
94104	744	362	640	241	626	579	516	491	392	310	444	401
54067	2	4	1	0	3	3	11	12	3	5	8	5
56245	0	0	1	0	0	0	0	1	2	0	0	0
105377136	1	0	0	0	0	0	0	0	0	1	0	0
102724502	0	0	0	0	0	0	0	0	0	0	0	0
10215	0	0	0	0	0	0	0	0	0	0	0	0
107985505	0	0	0	0	0	0	0	0	0	0	0	0
105372785	0	0	0	0	0	0	0	0	0	0	0	0
101930746	0	0	0	0	0	0	0	0	0	0	0	0
116448	0	0	0	0	0	0	0	0	0	0	0	0
101928107	0	0	0	0	0	0	0	0	0	0	0	0
728409	0	0	0	0	0	0	0	0	0	0	0	0
105372787	0	0	0	0	0	0	0	0	0	0	0	0
3455	1208	978	918	674	1009	1086	441	414	271	415	608	459
100288432	8	11	11	10	15	18	5	2	1	10	13	4
3588	1556	1515	1404	1146	1340	1589	1073	992	550	713	1116	727
3454	2778	1644	2292	1107	2703	2504	1936	1731	1279	1858	2588	2682
3460	2164	1775	1701	1115	1571	2039	1425	1418	767	2069	3323	2660
757	1087	692	876	438	831	735	1110	1036	558	868	1331	880
54943	37	15	21	10	18	15	40	38	28	22	34	35
2618	3881	2280	3028	1618	3175	3403	1498	1463	1131	1430	2237	1912
6651	10622	5477	9190	4526	9901	10576	8058	7902	5809	5443	8007	8106
102465248	105	62	107	41	87	130	85	87	56	62	95	89
107985481	141	62	132	65	143	132	103	95	109	75	117	116
29980	1000	407	800	245	884	767	591	589	432	359	502	487
9946	461	315	402	226	444	394	552	507	304	376	495	386
6453	4250	3341	3578	2385	3813	4293	2237	2278	1727	1819	2814	2941
539	3175	1781	2357	1176	2371	2210	2923	2806	1712	2055	3305	2264
100506334	6	1	0	0	2	0	97	104	67	83	110	69
101928126	3	2	4	1	1	1	53	57	28	34	51	36
105372790	0	0	0	0	0	0	1	0	0	1	0	0
105372789	0	0	0	0	0	0	0	0	0	0	0	0
64968	817	389	601	261	664	576	1354	1233	756	1164	1857	1174
6526	921	436	780	252	782	870	1474	1534	844	1710	2388	1569
114036	1	1	0	0	0	2	0	0	1	1	0	1
105372791	1	2	1	1	1	1	4	4	2	0	1	0
9992	0	2	1	1	1	1	3	2	1	0	1	0
54065	147	81	107	65	107	85	170	148	62	84	127	90
101928147	5	2	5	2	5	2	13	6	6	5	9	4
105372793	1	2	2	1	2	1	4	7	2	2	6	1
388820	0	0	0	0	0	0	0	0	0	0	0	0
3753	1	1	1	0	0	0	22	22	26	0	2	3
1827	1756	1600	1012	1296	1002	1438	1226	1206	1008	1745	2690	2469
54102	0	0	1	0	0	0	8	7	0	15	17	15
54064	0	0	0	0	0	0	0	0	0	0	0	0
107985515	0	0	0	0	0	0	0	0	0	0	0	0
100506385	17	18	2	21	7	14	8	12	7	5	8	7
861	2553	1587	2462	1097	2264	2489	1286	1225	870	907	1199	1435
102724584	6	0	0	0	2	1	13	13	4	5	5	1
112267915	0	0	1	2	0	3	6	9	4	7	6	2
80215	4	0	0	0	0	0	0	0	0	0	0	0
100506403	0	0	0	0	0	0	0	0	0	0	0	0
768219	0	0	0	0	0	0	0	0	0	0	0	0
54036	0	0	0	0	0	0	0	0	0	1	0	0
101928269	0	0	0	0	0	0	0	0	0	0	0	0
100996609	0	1	0	1	0	0	0	0	0	0	0	0
54093	315	162	330	143	309	271	229	237	158	203	298	278
105369295	0	0	0	0	0	0	0	1	0	0	0	1
100133286	406	190	363	125	287	261	230	198	90	172	287	201
873	1991	983	1596	663	1799	1474	1065	1006	497	850	1371	889
105369306	0	0	0	0	0	0	0	0	0	0	0	0
100506428	74	37	67	12	92	54	37	41	27	33	48	31
874	185	48	139	37	134	115	96	75	62	94	146	97
9980	774	322	594	250	679	591	294	304	220	315	481	501
23515	958	665	792	418	965	853	775	713	492	572	823	722
8208	780	138	571	100	527	447	149	127	192	95	151	193
105369301	144	52	224	43	177	124	8	4	6	14	13	18
23562	14	7	36	6	23	23	1	0	1	0	2	3
105369308	0	0	1	0	1	3	0	0	0	0	1	3
6493	26	12	43	7	75	59	10	9	7	26	51	126
107985492	2	1	3	0	3	5	0	0	0	0	4	8
3141	1099	939	930	676	1055	1294	826	827	519	723	1009	885
105369305	0	0	1	0	0	0	0	0	0	0	0	0
53820	11	2	4	0	1	1	0	2	0	1	3	2
105372795	6	3	2	3	0	8	11	11	3	5	8	3
51227	264	214	239	107	198	190	365	341	160	205	299	238
7267	8629	6782	7658	4563	8957	8426	15114	14635	6920	10118	14203	9405
100874006	154	123	142	93	178	151	316	292	146	207	329	195
257203	3	1	7	0	3	0	2	5	3	2	2	2
10311	1736	1155	1510	799	1496	1409	1677	1608	798	1311	2038	1160
1859	1555	846	1283	596	1247	1095	1151	1108	685	884	1274	1019
105372797	2	1	1	2	6	1	1	0	0	0	0	0
105372798	10	1	12	5	17	6	6	5	5	4	5	4
3763	24	38	33	20	86	13	83	78	32	28	42	9
107985507	1	2	0	3	3	3	2	2	0	1	2	0
105372799	3	0	7	0	2	0	0	0	0	1	0	0
101928368	1	0	0	0	0	0	0	0	0	0	1	1
10281	0	0	0	0	0	0	0	0	0	0	0	0
84677	0	0	0	0	0	0	1	0	0	0	0	0
259234	0	0	0	0	0	0	0	0	0	0	0	0
3772	5	1	2	1	2	8	62	49	14	162	234	143
105372801	0	0	0	0	0	0	0	0	0	1	1	0
102724678	0	0	0	0	0	0	3	4	0	3	2	2
107985513	0	1	1	0	2	0	19	9	3	87	142	57
2078	201	14	44	6	44	7	3	5	5	27	20	16
105372802	23	0	12	0	7	0	0	1	0	0	0	0
400866	0	1	0	0	0	0	1	0	0	0	0	0
107985480	0	0	0	0	0	0	4	3	3	0	0	0
2114	4849	1639	3891	1187	3190	2250	798	722	474	340	584	413
101928398	0	0	0	0	0	0	0	0	0	0	0	0
400867	0	0	0	0	0	0	0	0	0	0	0	0
101928435	0	0	0	0	0	0	0	0	0	0	0	0
102724740	13	1	4	0	4	0	0	1	0	0	0	0
105372803	0	0	0	0	0	1	0	0	0	0	0	0
107985484	0	0	0	0	1	0	0	0	0	0	0	0
8624	1250	524	1048	340	1062	956	492	515	364	487	727	646
54014	1155	815	895	575	1048	1127	953	917	579	558	709	669
103091865	0	1	5	2	1	3	6	10	5	4	4	8
100874093	0	0	0	0	0	0	0	0	0	0	0	0
3150	7355	3639	5596	2266	5641	4862	5533	5155	3735	3500	4970	4120
105372804	0	0	0	0	0	0	0	0	0	0	0	0
7485	449	294	347	146	413	335	591	588	238	406	561	464
106865373	190	116	135	68	138	134	258	270	101	175	293	176
150082	17	5	5	4	12	9	20	22	13	13	22	20
6450	12	12	8	8	14	11	45	44	12	20	34	18
102466972	0	0	0	0	0	0	0	0	0	0	0	0
114041	7	2	0	0	0	0	23	25	13	22	17	14
10317	12	4	1	2	0	5	85	62	87	27	39	40
150084	0	0	0	0	0	0	7	8	3	6	2	1
107985499	0	0	0	0	0	0	0	0	0	0	1	1
107985500	0	0	0	0	0	0	0	1	0	0	0	0
5121	0	0	0	0	0	0	0	0	0	0	0	0
1826	0	0	0	0	0	0	0	0	0	1	0	1
100616148	0	0	0	0	0	0	0	0	0	0	0	0
100506492	0	0	0	0	0	0	0	0	0	0	0	0
105369294	0	0	0	0	0	0	0	0	0	0	0	0
100874326	0	0	0	0	0	0	0	0	0	0	0	0
284835	0	1	0	0	0	0	0	0	0	0	0	0
107985495	1	0	0	0	0	0	0	0	0	0	0	0
100423023	0	0	0	0	0	0	0	0	0	0	0	0
25825	848	349	211	105	113	127	252	231	111	37	74	45
191585	0	0	0	0	0	0	0	0	0	0	0	0
54097	0	0	0	0	0	1	0	0	0	0	0	0
4600	5	13	1	17	5	15	137	134	115	128	181	94
4599	62	130	35	145	35	184	116	133	234	33	126	20
7113	0	0	0	0	0	0	4	11	12	1	0	3
105372809	0	0	0	0	0	0	0	0	0	0	0	0
105372808	0	0	0	0	0	0	0	0	0	0	0	0
105372812	0	0	0	0	0	0	0	0	0	0	0	0
107985478	1	0	0	0	0	0	0	0	0	0	0	0
105372813	0	0	0	0	0	0	0	0	0	0	0	0
54090	0	0	0	0	0	0	0	0	0	0	0	0
150135	0	0	0	0	0	0	0	0	0	0	0	0
54089	0	0	0	0	0	0	0	0	0	0	0	0
54101	0	0	0	1	0	0	62	66	10	0	1	0
102465488	0	0	0	0	0	0	0	0	0	0	0	0
102724800	0	0	0	0	0	0	0	3	0	0	0	0
63977	362	202	363	170	327	389	421	402	236	236	369	347
25966	1356	513	1353	420	1297	1090	628	679	406	504	813	577
106635524	0	0	0	0	1	0	0	0	0	0	0	1
49854	625	542	545	299	605	574	428	413	250	376	509	362
150142	3	2	3	1	3	6	5	5	3	2	1	2
107985502	1	5	2	5	0	9	7	9	8	3	2	4
89766	0	2	0	0	0	0	1	1	3	0	0	1
150147	0	0	0	0	0	0	0	0	0	0	0	0
9619	616	318	1247	505	1150	1345	36	33	17	4	6	10
105372814	0	0	1	0	1	2	0	1	0	0	0	0
7033	37	0	0	0	0	0	0	0	0	0	0	0
7032	0	0	0	0	0	0	0	0	0	0	0	0
105372815	0	0	0	0	0	0	0	0	0	0	0	0
7031	0	0	0	0	0	0	0	0	0	0	0	0
64699	0	0	0	0	0	0	0	0	0	0	0	0
53347	0	0	0	0	0	0	0	0	0	0	0	0
89765	4	3	2	1	2	1	0	2	2	1	2	0
101930094	0	0	0	0	0	0	0	0	0	0	1	1
54020	304	130	267	101	224	173	111	137	42	112	182	79
107987299	20	10	19	4	16	19	6	3	3	8	7	5
101928212	35	22	43	33	33	62	20	10	3	16	25	7
101928233	0	0	0	0	0	0	0	0	0	0	0	0
101928255	2	0	0	0	0	0	4	6	3	0	0	0
5152	51	20	3	1	0	2	391	337	266	44	83	23
105372816	0	0	0	0	0	0	0	0	0	0	0	0
101928284	0	0	0	0	0	0	0	0	0	0	0	0
107985504	1	0	1	1	0	0	12	9	5	1	1	1
101928311	0	0	0	0	0	0	1	0	0	0	0	0
107985479	0	0	0	0	0	0	0	0	0	0	0	0
10785	673	255	642	171	522	501	148	126	149	160	285	291
105372817	12	1	9	6	6	5	12	14	3	6	15	5
4731	1231	852	1130	498	1087	1149	1038	1043	654	742	1227	1236
90625	0	0	0	0	2	2	7	10	46	0	0	0
100847013	0	0	0	0	0	0	0	0	0	0	0	0
5316	977	541	768	377	757	760	804	845	480	707	1090	887
875	1873	2228	1483	1547	1019	1321	645	631	466	729	1114	662
7307	1281	630	1078	390	959	937	688	631	590	425	691	691
101928369	5	3	3	2	3	2	13	13	5	5	10	5
106481742	0	0	0	0	0	2	0	0	0	0	0	0
107987300	0	0	0	1	0	1	0	0	0	0	0	1
1409	0	0	0	0	0	0	0	0	0	1	0	0
105372821	0	0	1	1	1	2	0	0	0	0	0	0
100126693	0	0	0	0	0	0	0	0	0	0	0	0
101928399	66	64	69	52	50	77	15	15	2	9	5	4
105377137	0	3	1	3	1	3	7	6	1	1	2	2
107987301	0	0	0	0	0	0	1	0	0	0	1	0
150094	784	1623	1187	1133	1244	1976	309	280	185	421	623	419
107987302	2	1	2	2	2	2	1	2	2	0	1	1
284836	3	11	12	10	11	29	6	4	4	1	1	5
11077	59	81	75	73	90	166	53	47	33	29	73	45
114038	5	7	8	5	10	19	3	1	0	1	1	2
102723380	0	2	1	3	5	6	0	0	0	0	1	1
54145	16	8	12	13	13	19	59	60	31	47	81	110
102464825	0	0	0	0	0	0	0	0	0	0	0	0
23076	2477	1130	2096	792	2033	1905	1480	1431	1132	1295	1944	1711
8566	4011	3502	3547	2238	3037	3847	4592	4155	2009	2963	4794	2987
105372824	14	1	11	3	9	12	7	8	6	4	12	19
1476	4220	2434	2912	1684	3119	3065	3902	3628	1653	3031	4454	2669
105372825	0	0	0	0	0	0	0	0	0	0	0	0
8568	1147	499	924	332	833	1007	470	494	359	563	842	797
284837	1	1	4	0	2	1	4	4	1	1	2	0
56894	4443	3046	3664	2077	3410	3513	3978	3903	2112	2709	4180	2983
105372826	0	0	0	0	0	0	0	0	0	0	0	0
105372829	0	0	0	0	0	0	0	0	0	0	0	0
7109	1765	904	1514	666	1438	1596	1173	1141	665	839	1319	1153
5822	470	312	389	219	362	571	418	399	331	391	587	556
8209	690	556	530	341	444	474	1003	922	485	638	962	709
105377138	0	0	0	2	1	0	4	1	0	0	0	0
105377139	1	0	0	0	0	0	2	1	2	0	0	0
107983952	1	0	1	1	1	1	3	0	2	1	2	2
102725065	0	1	0	0	0	0	0	0	1	0	0	0
23308	8	7	6	6	8	9	87	86	54	54	79	38
29947	0	0	0	0	0	0	0	0	0	0	0	0
105372833	0	0	0	0	0	0	0	0	0	0	0	0
326	1	0	0	0	0	0	2	1	0	1	0	0
5211	5533	4225	4404	2471	3721	3987	4210	3838	2278	3160	4896	3812
755	560	350	489	214	354	351	712	571	278	407	594	476
7226	0	0	0	0	0	0	7	8	12	2	1	4
